Отрасль экономики;ИНН;Год;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;reg;kredit;teh;market;staff;psich;ability;turn;finn;Z25;Z35;Bankrupt
Обрабатывающее производство;2341008300;2015;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1
Обрабатывающее производство;2346014787;2014;0.0;0.0;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.25;0.25;0.0;0.25;0.25;0.0;0.0;0.0;0.25;0.0;0.0;1
Обрабатывающее производство;2346014787;2015;0.0;0.0;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1
Обрабатывающее производство;2346014787;2016;0.0;0.0;0.0;0.75;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2304036179;2009;0.0;0.0;1.0;0.0;0.0;0.5;0.5;0.0;1.0;0.5;1.0;1.0;1.0;1.0;0.0;0.5;0.0;1.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.25;0.5;0.75;0.5;0.25;0.5;0.0;0.0;0.25;0.25;0.25;0
Сельское хозяйство;2304036179;2014;0.0;0.0;0.5;0.0;0.0;0.5;0.5;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.25;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;1.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.75;0.5;0.25;0.0;0.5;0.0;0.25;0.25;0.25;0
Сельское хозяйство;2304036179;2015;0.0;0.0;1.0;0.0;0.0;0.25;1.0;0.5;1.0;0.5;1.0;0.0;0.5;1.0;0.0;1.0;0.5;0.5;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.5;0.25;0.5;0.25;1.0;0.0;0.0;0.0;0.25;0.25;0
Сельское хозяйство;2304036179;2016;0.0;0.0;1.0;0.75;0.0;0.5;0.5;0.5;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.25;0.5;0.5;0.75;0.5;0.0;0.0;0.5;0.5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.5;1.0;0.5;0.25;0.5;0.0;0.5;0.0;0.25;0.25;0
Сельское хозяйство;2304036179;2017;0.0;0.0;0.5;0.25;0.5;0.5;0.5;0.5;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.5;0.5;0.0;1.0;0.0;0.0;0.0;0.5;1.0;0.0;1.0;0.0;0.5;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.5;1.0;0.5;0.25;0.0;0.5;0.25;0.0;0.25;0.25;0
Сельское хозяйство;2355015392;2009;0.0;0.5;1.0;0.0;0.5;0.75;0.5;1.0;1.0;0.0;0.5;0.5;1.0;0.5;0.0;0.5;0.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.75;0.25;0.5;0.25;0.0;0.0;0.5;0.0;0.0;0.25;0
Сельское хозяйство;2355015392;2014;0.0;0.5;0.5;0.0;0.5;0.75;0.0;1.0;1.0;0.0;0.5;1.0;1.0;0.5;0.0;1.0;0.0;1.0;0.0;0.5;0.0;0.0;1.0;0.5;0.0;0.0;0.25;0.75;0.0;0.0;0.25;1.0;0.0;0.0;0.0;0.25;0.5;0.25;0.5;0.25;0.5;0.0;0.25;0.25;0.25;0.25;0
Сельское хозяйство;2355015392;2015;0.0;1.0;1.0;0.0;0.5;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.75;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.25;0.75;0.5;0.25;0.0;0.0;0.25;0.25;0.25;0.25;0
Сельское хозяйство;2355015392;2016;0.0;0.5;1.0;0.75;0.5;0.5;0.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.25;0.5;0.5;0.75;0.5;0.0;0.0;0.5;0.5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.75;1.0;0.5;0.25;0.5;0.0;0.5;0.0;0.25;0.25;0
Сельское хозяйство;2355015392;2017;0.0;0.5;0.5;0.25;0.5;0.75;0.0;1.0;1.0;0.5;0.5;0.5;0.0;0.5;0.0;1.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;1.0;0.0;0.0;0.0;0.25;0.5;0.25;0.25;0.5;0.0;0.0;0.0;0.25;0.0;0.25;1
Сельское хозяйство;2349024078;2009;1.0;0.0;0.0;0.0;0.0;0.75;0.5;0.5;1.0;0.0;0.5;1.0;1.0;0.5;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;1.0;0.0;1.0;0.0;1.0;0.75;0.75;0.0;0.0;0.25;0.5;0.25;0.5;0.0;0.0;0.0;0.5;0.5;0.25;0.25;0
Сельское хозяйство;2349024078;2014;1.0;0.0;0.0;0.0;0.0;0.75;0.5;0.5;1.0;0.0;0.5;1.0;1.0;0.5;0.0;1.0;0.0;1.0;0.0;0.5;0.0;0.0;1.0;0.5;0.0;0.5;1.0;0.0;1.0;0.0;1.0;0.75;1.0;0.5;1.0;0.25;0.5;0.25;0.5;0.25;0.5;0.0;0.5;0.75;0.5;0.25;0
Сельское хозяйство;2349024078;2015;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;1.0;1.0;0.0;1.0;0.5;0.0;1.0;0.5;1.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;1.0;0.75;1.0;0.0;0.0;0.25;0.5;0.75;0.5;0.25;0.5;0.0;0.0;0.5;0.25;0.25;0
Сельское хозяйство;2349024078;2016;1.0;0.0;1.0;0.75;0.0;0.75;0.5;0.5;1.0;0.0;1.0;1.0;1.0;0.5;0.0;1.0;0.75;1.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;0.0;0.0;0.0;0.5;0.5;0.75;0.5;0.25;0.5;0.0;0.0;0.25;0.25;0.25;0
Сельское хозяйство;2349024078;2017;1.0;0.0;0.5;0.25;0.0;0.75;0.5;0.5;1.0;1.0;1.0;0.0;0.5;0.5;0.0;1.0;0.0;1.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;1.0;0.0;0.0;0.0;0.25;0.5;0.75;0.5;0.25;0.0;0.0;0.0;0.25;0.0;0.25;0
Сельское хозяйство;2332016230;2009;0.0;0.0;1.0;0.0;0.5;0.75;0.5;1.0;1.0;0.0;0.5;0.5;1.0;0.5;0.0;1.0;1.0;0.5;0.0;0.5;0.0;0.0;1.0;0.5;0.5;0.0;1.0;0.25;1.0;0.75;0.0;0.25;0.0;0.0;0.0;0.25;0.75;0.25;0.5;0.25;0.5;0.0;0.75;0.0;0.25;0.25;0
Сельское хозяйство;2332016230;2014;0.0;0.0;0.5;0.0;0.5;0.75;0.5;1.0;1.0;0.0;0.5;1.0;1.0;0.5;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.5;1.0;0.5;1.0;1.0;0.0;0.0;1.0;0.75;0.75;0.0;0.0;0.25;0.75;0.25;0.5;0.25;0.5;0.5;0.5;0.5;0.25;0.25;0
Сельское хозяйство;2332016230;2015;0.0;0.0;1.0;0.0;1.0;1.0;0.5;1.0;1.0;0.5;0.5;0.5;1.0;0.5;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.5;0.0;0.5;1.0;1.0;0.0;0.0;0.25;1.0;1.0;0.5;0.5;0.5;0.75;0.25;0.5;0.25;0.5;0.0;0.5;0.5;0.25;0.25;0
Сельское хозяйство;2332016230;2016;0.0;0.0;1.0;0.75;0.5;0.75;0.5;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.5;1.0;1.0;0.0;0.0;0.75;1.0;0.75;0.0;0.0;0.5;0.75;1.0;0.5;0.25;0.5;0.5;0.5;0.5;0.5;0.5;0
Сельское хозяйство;2332016230;2017;0.0;0.0;0.5;0.25;0.5;0.75;0.5;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.0;1.0;0.0;0.5;1.0;1.0;0.0;0.0;1.0;0.5;0.0;0.5;1.0;1.0;0.5;0.0;0.5;1.0;0.75;0.0;0.0;0.25;0.75;1.0;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.5;0
Сельское хозяйство;2338010010;2009;0.5;0.5;1.0;0.0;0.0;0.5;0.5;1.0;1.0;0.5;1.0;1.0;0.5;0.5;0.0;0.0;0.75;0.5;0.25;0.5;0.0;0.5;0.0;0.5;0.5;0.5;1.0;0.25;0.5;0.0;0.0;0.25;0.0;0.0;0.75;0.5;0.75;0.75;0.25;0.25;0.0;0.5;0.25;0.25;0.25;0.25;0
Сельское хозяйство;2338010010;2014;0.5;0.5;0.5;0.0;0.0;0.5;0.5;1.0;1.0;0.5;1.0;0.0;1.0;0.5;0.0;1.0;0.0;0.5;0.0;1.0;0.0;0.5;1.0;0.5;0.0;0.5;1.0;1.0;0.0;0.0;0.25;1.0;1.0;0.25;0.75;0.25;0.75;0.25;0.5;0.5;0.5;0.0;0.5;0.5;0.25;0.25;0
Сельское хозяйство;2338010010;2015;0.5;0.5;1.0;0.0;0.0;1.0;0.5;1.0;1.0;1.0;1.0;0.5;1.0;0.5;0.0;1.0;0.0;0.5;0.0;1.0;0.0;0.5;1.0;0.0;0.0;0.5;0.75;1.0;0.0;0.0;0.25;1.0;1.0;0.0;1.0;0.5;0.75;0.75;0.5;0.5;0.5;0.0;0.25;0.5;0.5;0.5;0
Сельское хозяйство;2338010010;2016;0.5;0.5;1.0;0.75;0.0;0.25;0.5;1.0;1.0;1.0;1.0;0.0;0.0;0.5;0.0;1.0;0.0;0.5;0.0;1.0;0.0;0.5;1.0;0.0;0.0;0.5;0.75;0.75;0.0;0.0;0.25;1.0;1.0;0.0;0.0;0.5;0.5;0.75;0.25;0.5;0.5;0.0;0.25;0.5;0.25;0.25;0
Сельское хозяйство;2338010010;2017;0.5;0.5;0.5;0.25;0.5;0.25;0.5;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.0;1.0;0.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;0.5;0.0;0.0;0.25;1.0;0.75;0.0;0.25;0.5;0.5;1.0;0.5;0.25;0.0;0.5;0.25;0.5;0.25;0.25;0
Сельское хозяйство;2311022924;2009;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;0.5;1.0;1.0;0.0;0.5;0.25;0.5;1.0;0.0;1.0;0.0;0.0;1.0;0.5;1.0;0.5;1.0;0.25;1.0;0.25;1.0;0.75;0.75;0.0;0.0;0.25;0.5;0.75;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.25;1
Сельское хозяйство;2311022924;2014;0.0;0.0;0.5;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.5;0.0;0.5;0.75;0.75;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.5;1.0;0.5;0.5;0.5;0.0;0.25;0.5;0.25;0.25;0
Сельское хозяйство;2311022924;2015;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;0.5;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.5;0.0;0.5;0.5;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.25;0.5;0.75;0.5;0.5;0.5;0.0;0.25;0.75;0.5;0.25;0
Сельское хозяйство;2311022924;2016;0.0;0.0;1.0;0.75;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.5;0.0;0.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.25;0.5;0.25;0.5;1.0;0.5;0.5;0.5;0.0;0.25;0.5;0.25;0.25;0
Сельское хозяйство;2311022924;2017;0.0;0.0;0.5;0.25;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.5;0.5;1.0;0.0;0.0;0.0;1.0;1.0;0.25;1.0;0.0;0.5;1.0;0.5;0.5;0.5;0.0;0.25;0.5;0.5;0.25;0
Сельское хозяйство;2328016904;2009;0.5;0.0;0.0;0.0;0.5;0.5;1.0;1.0;0.5;0.5;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.5;1.0;0.0;1.0;0.25;0.0;0.5;0.75;0.0;0.0;0.25;0.75;0.25;0.5;0.5;0.5;0.5;0.5;0.25;0.25;0.25;0
Сельское хозяйство;2328016904;2014;0.5;0.0;0.0;0.0;0.5;0.5;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.5;1.0;0.0;1.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.75;0.25;0.5;0.5;0.5;0.5;0.5;0.0;0.25;0.25;0
Сельское хозяйство;2328016904;2015;0.5;0.0;0.0;0.0;0.5;0.75;0.5;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.5;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.25;0.75;0.75;0.5;0.5;0.5;0.0;0.5;0.25;0.25;0.25;0
Сельское хозяйство;2328016904;2016;0.5;0.0;1.0;0.75;0.5;0.25;0.5;0.5;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.75;0.0;0.0;0.5;0.5;0.75;0.5;0.5;0.5;0.0;0.5;0.0;0.25;0.25;0
Сельское хозяйство;2328016904;2017;0.5;0.0;0.5;0.25;0.5;0.25;0.5;0.5;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.5;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.5;1.0;0.5;0.5;0.5;0.5;0.5;0.0;0.25;0.25;0
Сельское хозяйство;2301047359;2009;0.0;1.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.5;0.5;1.0;0.5;0.0;0.0;0.0;0.25;1.0;0.75;0.5;0.0;0.0;0.75;0.5;1.0;0.5;0.5;0.5;0.5;0.0;0.5;0.25;0.5;0
Сельское хозяйство;2301047359;2014;0.0;0.0;0.5;0.0;0.0;0.5;0.0;1.0;1.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.25;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.5;0.0;0.5;0.0;0.25;0.0;0.0;0.0;0
Сельское хозяйство;2301047359;2015;0.0;0.0;1.0;0.0;0.5;0.25;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.25;0.0;1.0;0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.25;0.0;0.5;0.0;0.5;0.0;0.25;0.0;0.0;0.0;0
Сельское хозяйство;2301047359;2016;0.0;0.0;1.0;0.75;0.5;0.25;0.5;0.0;1.0;0.0;1.0;0.0;0.0;0.5;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;1.0;1.0;0.5;0.25;0.25;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.25;1
Сельское хозяйство;2301047359;2017;0.0;0.0;0.5;0.25;0.5;0.25;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.25;0.25;0.0;0.0;0.0;0.5;0.0;0.25;0.5;0.0;0.0;1
Сельское хозяйство;2326007929;2009;0.0;0.0;1.0;0.0;0.5;0.75;0.5;0.0;0.5;0.5;1.0;1.0;0.5;1.0;0.0;1.0;1.0;0.5;0.5;1.0;0.0;0.0;0.0;0.5;1.0;0.5;0.25;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.25;0.25;0.75;0.5;0.5;0.0;0.5;0.25;0.25;0.25;0.25;0
Сельское хозяйство;2326007929;2014;0.0;0.0;0.5;0.0;0.5;0.75;0.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.75;1.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;0.5;0.0;1.0;0.0;0.5;1.0;0.0;0.0;0.25;0.5;0.0;0.5;0.25;0.0;0.5;0.25;0.25;0.25;0.25;0
Сельское хозяйство;2326007929;2015;0.0;0.5;1.0;0.0;0.5;0.75;0.5;0.5;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.75;1.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;1.0;0.0;0.5;0.5;0.5;0.75;0.5;0.25;0.0;0.5;0.0;0.5;0.25;0.25;0
Сельское хозяйство;2326007929;2016;0.0;0.0;1.0;0.75;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Сельское хозяйство;2304053752;2009;0.0;0.0;1.0;0.0;0.0;0.5;0.5;1.0;0.5;1.0;1.0;0.5;0.0;1.0;0.0;0.75;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.5;0.75;0.25;0.5;0.5;0.0;0.0;0.0;0.0;0.25;0
Сельское хозяйство;2304053752;2014;0.0;0.0;0.5;0.0;0.0;0.5;0.5;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.25;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.75;0.5;0.25;0.5;0.0;0.0;0.0;0.0;0.25;0
Сельское хозяйство;2304053752;2015;0.0;0.0;1.0;0.0;0.0;0.25;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.5;1.0;0.75;0.25;0.5;0.0;0.25;0.0;0.25;0.25;0
Сельское хозяйство;2304053752;2016;0.0;0.0;1.0;0.75;0.0;0.5;1.0;0.25;1.0;1.0;1.0;0.5;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.25;0.5;0.75;0.5;0.25;0.5;0.0;0.25;0.5;0.25;0.25;0
Сельское хозяйство;2304053752;2017;0.0;0.0;0.5;0.25;0.0;0.5;1.0;0.25;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.75;0.0;0.5;1.0;0.5;0.25;0.5;0.0;0.25;0.25;0.25;0.25;0
Сельское хозяйство;2334014285;2009;0.0;0.5;1.0;0.0;0.0;0.75;0.5;0.5;1.0;0.0;0.5;1.0;1.0;0.5;0.0;1.0;0.0;0.0;0.75;1.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.5;0.25;0.5;0.25;0.5;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0
Сельское хозяйство;2334014285;2014;0.0;0.5;0.5;0.0;0.0;0.75;0.5;0.5;1.0;0.0;0.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.5;0.0;1.0;0.0;1.0;0.25;0.0;0.5;0.0;0.0;1.0;0.25;0.5;0.0;0.5;0.5;1.0;0.0;0.5;0.25;0.25;0.25;0
Сельское хозяйство;2334014285;2015;0.0;0.5;1.0;0.0;0.0;0.75;0.5;1.0;1.0;1.0;1.0;0.5;1.0;0.5;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.5;0.75;0.75;0.0;0.0;1.0;0.25;0.75;0.75;0.5;0.5;1.0;0.0;0.5;0.5;0.5;0.5;0
Сельское хозяйство;2334014285;2016;0.0;0.0;1.0;0.75;0.0;0.5;0.5;1.0;1.0;0.0;1.0;1.0;1.0;0.5;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.5;0.0;1.0;0.0;1.0;0.25;0.75;1.0;0.0;0.0;0.75;0.25;0.75;0.75;0.5;0.5;1.0;0.0;0.5;0.5;0.5;0.5;0
Сельское хозяйство;2334014285;2017;0.0;0.0;0.5;0.25;0.0;0.5;0.5;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.0;1.0;0.0;0.5;1.0;1.0;0.0;0.0;1.0;0.5;0.5;0.0;1.0;0.0;1.0;0.0;0.75;1.0;0.0;0.0;0.75;0.0;0.75;1.0;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.5;0
Сельское хозяйство;2335063510;2009;0.0;0.5;1.0;0.0;0.0;0.25;1.0;1.0;0.5;0.5;1.0;1.0;1.0;1.0;0.5;1.0;0.25;1.0;0.25;1.0;0.0;0.5;1.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.25;0.5;0.75;0.5;0.5;0.5;0.0;0.0;0.75;0.5;0.5;1
Сельское хозяйство;2335063510;2014;0.0;0.5;0.5;0.0;0.0;0.25;1.0;1.0;1.0;0.0;0.0;0.5;1.0;1.0;0.0;1.0;0.5;1.0;0.0;1.0;0.0;0.0;1.0;0.5;0.0;0.5;0.75;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.25;0.75;0.0;0.5;0.5;0.5;0.0;0.25;0.75;0.25;0.5;0
Сельское хозяйство;2335063510;2015;0.0;0.5;1.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.5;1.0;0.0;1.0;0.0;0.0;1.0;0.5;0.0;0.5;0.5;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.25;0.75;1.0;0.5;0.5;0.5;0.0;0.25;0.75;0.5;0.5;0
Сельское хозяйство;2335063510;2016;0.0;0.5;1.0;0.75;0.0;0.25;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.5;0.75;0.25;0.5;0.5;0.0;0.0;0.25;0.75;0.25;0.25;0
Сельское хозяйство;2335063510;2017;0.0;0.5;0.5;0.25;0.0;0.25;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.5;0.0;0.5;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.25;0.75;1.0;0.5;0.5;0.5;0.0;0.5;0.75;0.5;0.5;0
Сельское хозяйство;2339014962;2009;0.0;0.0;1.0;0.0;0.0;0.5;0.5;1.0;0.5;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.5;0.0;1.0;0.0;0.0;0.0;0.5;0.5;0.5;0.75;0.0;1.0;0.75;0.0;0.5;1.0;0.0;0.0;0.25;0.5;1.0;0.5;0.25;0.0;0.5;0.5;0.25;0.25;0.25;0
Сельское хозяйство;2339014962;2014;0.0;0.0;0.5;0.0;0.0;0.5;0.5;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.75;0.25;0.25;0.5;0.0;0.0;0.0;0.0;0.0;0
Сельское хозяйство;2339014962;2015;0.0;0.5;1.0;0.0;0.0;0.5;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.5;0.25;0.25;0.5;0.5;0.0;0.0;0.0;0.0;0.25;1
Сельское хозяйство;2339014962;2016;0.0;0.0;1.0;0.75;0.0;0.5;0.5;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.75;0.75;0.25;0.5;0.5;0.0;0.0;0.0;0.0;0.25;1
