classification_output_accuracy,classification_output_loss,classification_output_precision,classification_output_recall,classification_output_roc_auc,loss,regression_output_loss,regression_output_mae,regression_output_rmse,val_classification_output_accuracy,val_classification_output_loss,val_classification_output_precision,val_classification_output_recall,val_classification_output_roc_auc,val_loss,val_regression_output_loss,val_regression_output_mae,val_regression_output_rmse,learning_rate
0.9922614097595215,0.01954231783747673,0.9936224222183228,0.9948914647102356,0.9997597336769104,0.08394241333007812,0.08782794326543808,0.08825352787971497,0.15087683498859406,0.9577465057373047,0.1962042897939682,0.9668508172035217,0.9668508172035217,0.9801803231239319,0.18682707846164703,0.0770663321018219,0.07667496055364609,0.13769404590129852,0.0010000000474974513
0.9957007765769958,0.01662563718855381,0.9949109554290771,0.9987228512763977,0.9992706179618835,0.08154147863388062,0.0872737467288971,0.08754542469978333,0.14930003881454468,0.9507042169570923,0.21105779707431793,0.9513513445854187,0.9723756909370422,0.978865921497345,0.19660359621047974,0.07646967470645905,0.07606068253517151,0.13651172816753387,0.0010000000474974513
0.9939810633659363,0.019244618713855743,0.9974358677864075,0.9936143159866333,0.9997345209121704,0.08296477794647217,0.08683057129383087,0.08722004294395447,0.14880231022834778,0.9542253613471985,0.20598435401916504,0.95652174949646,0.9723756909370422,0.9773372411727905,0.1932903379201889,0.07657532393932343,0.07616204023361206,0.13547168672084808,0.0010000000474974513
0.9974204897880554,0.009040605276823044,0.9961832165718079,1.0,0.9999832510948181,0.07647378742694855,0.08731554448604584,0.0876552164554596,0.14909960329532623,0.9471830725669861,0.24108944833278656,0.9510869383811951,0.9668508172035217,0.9721074104309082,0.21590326726436615,0.07742556929588318,0.07700813561677933,0.13748383522033691,0.0010000000474974513
0.9948409199714661,0.015272770076990128,0.9961685538291931,0.9961685538291931,0.9998757243156433,0.07963509112596512,0.08567041158676147,0.0861356183886528,0.1475265920162201,0.9436619877815247,0.2365659922361374,0.9459459185600281,0.9668508172035217,0.9720805883407593,0.212392196059227,0.07639491558074951,0.07594943046569824,0.13677412271499634,0.0010000000474974513
0.9948409199714661,0.01327870786190033,0.9961685538291931,0.9961685538291931,0.9999058246612549,0.0784011110663414,0.08606737852096558,0.08639580011367798,0.14760057628154755,0.9471830725669861,0.196705162525177,0.9510869383811951,0.9668508172035217,0.9822989106178284,0.18779264390468597,0.07647553831338882,0.0760708898305893,0.1363486349582672,0.0010000000474974513
0.9965606331825256,0.009535065852105618,0.9961783289909363,0.9987228512763977,0.9999579787254333,0.07542987912893295,0.08542179316282272,0.08566717803478241,0.14599627256393433,0.9471830725669861,0.18937672674655914,0.9560439586639404,0.9613259434700012,0.984846830368042,0.18338698148727417,0.07651329785585403,0.07608296722173691,0.13696499168872833,0.0010000000474974513
0.9957007765769958,0.0132964588701725,0.9961734414100647,0.9974457025527954,0.9999294281005859,0.0783671960234642,0.08698337525129318,0.08728422969579697,0.14931344985961914,0.9542253613471985,0.18849226832389832,0.9615384340286255,0.9668508172035217,0.982433021068573,0.18299385905265808,0.07723496109247208,0.07680539786815643,0.13732394576072693,0.0010000000474974513
0.9931212663650513,0.020499134436249733,0.993630588054657,0.9961685538291931,0.9996252655982971,0.08267900347709656,0.0855204313993454,0.08583313226699829,0.14711301028728485,0.9507042169570923,0.22227610647678375,0.9613259434700012,0.9613259434700012,0.9773104786872864,0.20304733514785767,0.07466699182987213,0.07426708936691284,0.13427190482616425,0.0010000000474974513
0.9957007765769958,0.01390635035932064,0.9961734414100647,0.9974457025527954,0.9998201727867126,0.0781179890036583,0.08530199527740479,0.08553961664438248,0.1460522711277008,0.9471830725669861,0.19474488496780396,0.9510869383811951,0.9668508172035217,0.9796705842018127,0.18453481793403625,0.07411638647317886,0.07370121031999588,0.13364236056804657,0.0010000000474974513
0.9922614097595215,0.020953968167304993,0.9923664331436157,0.9961685538291931,0.9997025728225708,0.082596056163311,0.08498623222112656,0.08536125719547272,0.14649534225463867,0.9471830725669861,0.17960481345653534,0.9510869383811951,0.9668508172035217,0.9800461530685425,0.17535987496376038,0.0749877393245697,0.07456576824188232,0.1352882832288742,0.0010000000474974513
0.9948409199714661,0.017790833488106728,0.9961685538291931,0.9961685538291931,0.9992235898971558,0.08052683621644974,0.08505434542894363,0.0854375883936882,0.14652417600154877,0.9507042169570923,0.22086453437805176,0.9613259434700012,0.9613259434700012,0.9723488688468933,0.2024829238653183,0.07605400681495667,0.0756298080086708,0.13531646132469177,0.0010000000474974513
0.9914015531539917,0.01923084817826748,0.9911054372787476,0.9961685538291931,0.9998067617416382,0.08115502446889877,0.08488477766513824,0.08528540283441544,0.1460900604724884,0.9471830725669861,0.21693165600299835,0.9560439586639404,0.9613259434700012,0.9763181805610657,0.19916144013404846,0.074641652405262,0.07422767579555511,0.13429668545722961,0.0010000000474974513
0.9982802867889404,0.007478267885744572,0.9974522590637207,1.0,0.9999799132347107,0.07337618619203568,0.08464133739471436,0.08512154221534729,0.1459716260433197,0.9471830725669861,0.20992204546928406,0.9560439586639404,0.9613259434700012,0.9768277406692505,0.19463512301445007,0.07524161785840988,0.07482443004846573,0.1340482085943222,0.0010000000474974513
0.9957007765769958,0.013575204648077488,0.9949109554290771,0.9987228512763977,0.9999277591705322,0.07672435790300369,0.08363654464483261,0.08405531942844391,0.14506791532039642,0.9507042169570923,0.21366609632968903,0.9613259434700012,0.9613259434700012,0.9769618511199951,0.19718416035175323,0.07409803569316864,0.07367784529924393,0.13307292759418488,0.0010000000474974513
0.9948409199714661,0.013132194057106972,0.9949044585227966,0.9974457025527954,0.9998756647109985,0.07651473581790924,0.08400943875312805,0.08428405225276947,0.1450338512659073,0.9471830725669861,0.20636139810085297,0.9510869383811951,0.9668508172035217,0.9773373603820801,0.19159680604934692,0.07390294969081879,0.07351268827915192,0.13449330627918243,0.0010000000474974513
0.9982802867889404,0.005698046181350946,0.9987228512763977,0.9987228512763977,0.9999966025352478,0.07129091769456863,0.08335316926240921,0.08385197073221207,0.14492754638195038,0.9471830725669861,0.2181166708469391,0.9560439586639404,0.9613259434700012,0.9728047847747803,0.19965749979019165,0.07596201449632645,0.07554414123296738,0.13520897924900055,0.0010000000474974513
0.9974204897880554,0.007210992276668549,0.9974489808082581,0.9987228512763977,0.9999799132347107,0.07213106006383896,0.08331652730703354,0.08373840153217316,0.14441902935504913,0.9542253613471985,0.21752484142780304,0.9666666388511658,0.9613259434700012,0.9732875227928162,0.19786402583122253,0.07411804050207138,0.07370037585496902,0.13329549133777618,0.0010000000474974513
0.9939810633659363,0.015055113472044468,0.9974358677864075,0.9936143159866333,0.9998537302017212,0.07735133916139603,0.0835459977388382,0.08389998227357864,0.14411243796348572,0.9507042169570923,0.2168881595134735,0.9562841653823853,0.9668508172035217,0.9774714708328247,0.1964513212442398,0.07310429960489273,0.07269645482301712,0.1330714374780655,0.0010000000474974513
0.9965606331825256,0.008175976574420929,0.9974457025527954,0.9974457025527954,0.9999866485595703,0.07254160940647125,0.08329328894615173,0.0836026668548584,0.14350523054599762,0.9436619877815247,0.20527052879333496,0.9459459185600281,0.9668508172035217,0.9777663946151733,0.1895371526479721,0.07308356463909149,0.07268726080656052,0.13242866098880768,0.0010000000474974513
0.9982802867889404,0.011591375805437565,1.0,0.9974457025527954,0.999879002571106,0.0749506950378418,0.08354837447404861,0.0838773250579834,0.14415980875492096,0.9577465057373047,0.19897691905498505,0.9668508172035217,0.9668508172035217,0.9740921258926392,0.18591803312301636,0.07337483018636703,0.07297653704881668,0.1323671191930771,0.0010000000474974513
0.9974204897880554,0.008012017235159874,0.9987212419509888,0.9974457025527954,0.9999664425849915,0.07236745208501816,0.08323609828948975,0.08375997096300125,0.14465278387069702,0.9507042169570923,0.21218150854110718,0.9562841653823853,0.9668508172035217,0.9757817983627319,0.19391995668411255,0.0733400359749794,0.07294976711273193,0.13277438282966614,0.0010000000474974513
0.9974204897880554,0.006392848677933216,0.9974489808082581,0.9987228512763977,0.9999899864196777,0.0709860548377037,0.08284974098205566,0.08321481198072433,0.14424912631511688,0.9507042169570923,0.21303626894950867,0.9562841653823853,0.9668508172035217,0.9757550358772278,0.19391556084156036,0.0733070895075798,0.07291323691606522,0.13199461996555328,0.0010000000474974513
0.9974204897880554,0.009945831261575222,0.9974489808082581,0.9987228512763977,0.9999193549156189,0.07243548333644867,0.08143925666809082,0.08183953911066055,0.1422005295753479,0.9471830725669861,0.2153586745262146,0.9510869383811951,0.9668508172035217,0.9755672216415405,0.19534145295619965,0.07336124777793884,0.07298116385936737,0.13255292177200317,0.0010000000474974513
0.9974204897880554,0.009979143738746643,0.9961832165718079,1.0,0.9999579787254333,0.07254768162965775,0.0816878229379654,0.0820559412240982,0.14236125349998474,0.9471830725669861,0.24574913084506989,0.9560439586639404,0.9613259434700012,0.9768008589744568,0.2151675969362259,0.0728069469332695,0.07239414751529694,0.1302691400051117,0.0010000000474974513
0.9948409199714661,0.0128575898706913,0.9974392056465149,0.9948914647102356,0.9998958110809326,0.07499236613512039,0.08263470977544785,0.08302441239356995,0.14323730766773224,0.9471830725669861,0.23528188467025757,0.9560439586639404,0.9613259434700012,0.9747894406318665,0.20783241093158722,0.07238452881574631,0.07199712842702866,0.13027478754520416,0.0010000000474974513
0.9939810633659363,0.015319928526878357,0.9948979616165161,0.9961685538291931,0.9998588562011719,0.0760556012392044,0.0818052887916565,0.08215630054473877,0.1428908407688141,0.9401408433914185,0.26234135031700134,0.945652186870575,0.9613259434700012,0.9724025130271912,0.22496198117733002,0.07124649733304977,0.0708780512213707,0.12991495430469513,0.0010000000474974513
0.9965606331825256,0.012679356150329113,0.9974457025527954,0.9974457025527954,0.9999059438705444,0.07431890070438385,0.08188969641923904,0.08232953399419785,0.14242197573184967,0.9471830725669861,0.2576131522655487,0.9560439586639404,0.9613259434700012,0.972885251045227,0.22172576189041138,0.0729183554649353,0.07254746556282043,0.1318327635526657,0.0010000000474974513
0.9957007765769958,0.0147127415984869,0.9961734414100647,0.9974457025527954,0.9997512698173523,0.0757731944322586,0.08201105147600174,0.08244852721691132,0.14301222562789917,0.9542253613471985,0.2403896152973175,0.9615384340286255,0.9668508172035217,0.9755940437316895,0.21172547340393066,0.07204137742519379,0.071676105260849,0.13064637780189514,0.0010000000474974513
0.9939810633659363,0.020898351445794106,0.9961636662483215,0.9948914647102356,0.9996656179428101,0.07974454760551453,0.08197969198226929,0.08227725327014923,0.14279039204120636,0.9471830725669861,0.23135226964950562,0.9560439586639404,0.9613259434700012,0.9763717651367188,0.20455482602119446,0.07205662876367569,0.07167018204927444,0.13042186200618744,0.0010000000474974513
0.9974204897880554,0.00917265098541975,0.9974489808082581,0.9987228512763977,0.9999512434005737,0.07231602817773819,0.08247579634189606,0.08285631239414215,0.14299063384532928,0.9507042169570923,0.23845542967319489,0.9613259434700012,0.9613259434700012,0.9772837162017822,0.20929016172885895,0.0715198963880539,0.0711301937699318,0.12969641387462616,0.0010000000474974513
0.9957007765769958,0.013717823661863804,0.9974424839019775,0.9961685538291931,0.9998604655265808,0.07402486354112625,0.08034444600343704,0.08076819032430649,0.14027242362499237,0.9471830725669861,0.24036359786987305,0.9560439586639404,0.9613259434700012,0.9776859879493713,0.2109455019235611,0.07109189033508301,0.07072705030441284,0.1296202689409256,0.0010000000474974513
0.9939810633659363,0.016810094937682152,0.9923858046531677,0.9987228512763977,0.9998219013214111,0.07705182582139969,0.08208517730236053,0.0824577584862709,0.14287005364894867,0.9507042169570923,0.2325187474489212,0.9613259434700012,0.9613259434700012,0.9779005646705627,0.20458871126174927,0.07048477232456207,0.07008952647447586,0.1292215883731842,0.0010000000474974513
0.9948409199714661,0.012441067956387997,0.9949044585227966,0.9974457025527954,0.9999025464057922,0.07368414103984833,0.08133222907781601,0.08168870210647583,0.14143173396587372,0.9507042169570923,0.22687135636806488,0.9613259434700012,0.9613259434700012,0.9822184443473816,0.20223598182201385,0.07109227776527405,0.07070791721343994,0.13005545735359192,0.0010000000474974513
0.9948409199714661,0.013819913379848003,0.9961685538291931,0.9961685538291931,0.999889075756073,0.07433392107486725,0.08090002834796906,0.08130815625190735,0.141512930393219,0.9471830725669861,0.2380477786064148,0.9560439586639404,0.9613259434700012,0.9811457395553589,0.21029938757419586,0.07243691384792328,0.07205596566200256,0.13108114898204803,0.0010000000474974513
0.9948409199714661,0.011137020774185658,0.9949044585227966,0.9974457025527954,0.9999261498451233,0.07288017868995667,0.08156712353229523,0.08192003518342972,0.1425936073064804,0.9507042169570923,0.2432776242494583,0.9613259434700012,0.9613259434700012,0.9724829792976379,0.211496964097023,0.07026732712984085,0.06991048902273178,0.12939825654029846,0.0010000000474974513
0.9991401433944702,0.0081807691603899,1.0,0.9987228512763977,0.999989926815033,0.07089243829250336,0.08164951205253601,0.08194422721862793,0.14206303656101227,0.9401408433914185,0.24970120191574097,0.945652186870575,0.9613259434700012,0.9726706743240356,0.2171768844127655,0.07147341966629028,0.07112034410238266,0.13042052090168,0.0010000000474974513
0.9974204897880554,0.006521972361952066,0.9974489808082581,0.9987228512763977,0.9999831914901733,0.06876087188720703,0.08002768456935883,0.080307736992836,0.1407698690891266,0.9507042169570923,0.2356242537498474,0.9664804339408875,0.9558011293411255,0.9728851914405823,0.2082497477531433,0.07191933691501617,0.07156386971473694,0.13060776889324188,0.0010000000474974513
0.9948409199714661,0.01293726172298193,0.9949044585227966,0.9974457025527954,0.9999092817306519,0.07302236557006836,0.07992047071456909,0.08042003214359283,0.14137612283229828,0.9471830725669861,0.25215280055999756,0.9560439586639404,0.9613259434700012,0.9748967289924622,0.21848049759864807,0.07194576412439346,0.07156302034854889,0.13021893799304962,0.0010000000474974513
0.9939810633659363,0.012528483755886555,0.9961636662483215,0.9948914647102356,0.9999093413352966,0.07283296436071396,0.08027926087379456,0.08059380203485489,0.14116860926151276,0.9471830725669861,0.25189101696014404,0.9560439586639404,0.9613259434700012,0.974494457244873,0.21782144904136658,0.07121562957763672,0.0708451122045517,0.12974289059638977,0.0010000000474974513
0.9948409199714661,0.010855182074010372,0.9949044585227966,0.9974457025527954,0.9999210834503174,0.07164640724658966,0.08009316772222519,0.08052848279476166,0.14133496582508087,0.9507042169570923,0.25348296761512756,0.9562841653823853,0.9668508172035217,0.9684600234031677,0.2182714194059372,0.0706896111369133,0.07034502178430557,0.13123159110546112,0.0010000000474974513
0.9957007765769958,0.01249819528311491,0.9987179636955261,0.9948914647102356,0.9998806715011597,0.07241189479827881,0.07976190745830536,0.08006396889686584,0.14081460237503052,0.9471830725669861,0.24451595544815063,0.9510869383811951,0.9668508172035217,0.9732875823974609,0.2127121388912201,0.07081727683544159,0.07045254856348038,0.12965141236782074,0.0010000000474974513
0.9974204897880554,0.010106774978339672,0.9987212419509888,0.9974457025527954,0.9998974800109863,0.07037152349948883,0.07913101464509964,0.0794021412730217,0.14008508622646332,0.9471830725669861,0.2418259233236313,0.9510869383811951,0.9668508172035217,0.9731265902519226,0.2110958695411682,0.07122757285833359,0.07087573409080505,0.129949152469635,0.0010000000474974513
0.9957007765769958,0.01094148587435484,0.9974424839019775,0.9961685538291931,0.9999294281005859,0.07139216363430023,0.07990767806768417,0.08025806397199631,0.1401490420103073,0.9542253613471985,0.21614958345890045,0.95652174949646,0.9723756909370422,0.9781151413917542,0.19319862127304077,0.06946418434381485,0.06911295652389526,0.128228098154068,0.0010000000474974513
0.9982802867889404,0.007549347821623087,0.9987228512763977,0.9987228512763977,0.9999613761901855,0.06951514631509781,0.08050008863210678,0.0809193104505539,0.14076685905456543,0.9471830725669861,0.22542397677898407,0.9462365508079529,0.9723756909370422,0.9785978198051453,0.20124123990535736,0.07107952982187271,0.07071076333522797,0.12842877209186554,0.0010000000474974513
0.9974204897880554,0.010820871219038963,0.9974489808082581,0.9987228512763977,0.9999074935913086,0.07138337939977646,0.08008266985416412,0.0805169865489006,0.1405019462108612,0.9647887349128723,0.21928133070468903,0.9723756909370422,0.9723756909370422,0.978624701499939,0.19656780362129211,0.06997660547494888,0.06960313767194748,0.1278654783964157,0.0010000000474974513
0.9974204897880554,0.010020126588642597,0.9987212419509888,0.9974457025527954,0.999939501285553,0.07072240114212036,0.0798843652009964,0.08034973591566086,0.13986629247665405,0.9577465057373047,0.2373325526714325,0.9617486596107483,0.9723756909370422,0.9781955480575562,0.207122802734375,0.07060162723064423,0.0702432170510292,0.1280798614025116,0.0010000000474974513
0.9974204897880554,0.007413094863295555,1.0,0.9961685538291931,0.9999730587005615,0.06849164515733719,0.07927246391773224,0.07958654314279556,0.1401216983795166,0.9542253613471985,0.23444043099880219,0.9615384340286255,0.9668508172035217,0.9777396321296692,0.20436076819896698,0.06826911866664886,0.06791577488183975,0.12686416506767273,0.0010000000474974513
0.9965606331825256,0.008231036365032196,0.9949173927307129,1.0,0.9999933242797852,0.06899368762969971,0.07929575443267822,0.07972920686006546,0.1394985318183899,0.9542253613471985,0.24921846389770508,0.9666666388511658,0.9613259434700012,0.9750576615333557,0.21564042568206787,0.06861221045255661,0.06828099489212036,0.12631088495254517,0.0010000000474974513
0.9965606331825256,0.010790201835334301,0.9987195730209351,0.9961685538291931,0.9999227523803711,0.07051171362400055,0.07906953990459442,0.0793645903468132,0.13934747874736786,0.9436619877815247,0.273605078458786,0.9508196711540222,0.9613259434700012,0.9747357964515686,0.23109301924705505,0.0690857544541359,0.06872844696044922,0.12656769156455994,0.0010000000474974513
0.9948409199714661,0.014825558289885521,0.9949044585227966,0.9974457025527954,0.999803364276886,0.07283850759267807,0.07857079803943634,0.07884056121110916,0.13866011798381805,0.9647887349128723,0.23328781127929688,0.9776536226272583,0.9668508172035217,0.9789732694625854,0.20527055859565735,0.0695878192782402,0.06922697275876999,0.12769900262355804,0.0010000000474974513
0.9991401433944702,0.0035445308312773705,0.9987244606018066,1.0,1.0,0.06572172045707703,0.0790039598941803,0.07945557683706284,0.14042755961418152,0.9577465057373047,0.254901260137558,0.9668508172035217,0.9668508172035217,0.9766668081283569,0.21831220388412476,0.07016806304454803,0.06979400664567947,0.12794196605682373,0.0010000000474974513
0.9974204897880554,0.006403856445103884,1.0,0.9961685538291931,0.9999899864196777,0.06758981943130493,0.07901222258806229,0.07953023910522461,0.13947954773902893,0.9542253613471985,0.2630440592765808,0.9615384340286255,0.9668508172035217,0.976291298866272,0.2232852429151535,0.06979618966579437,0.06941695511341095,0.12777186930179596,0.0010000000474974513
0.9965606331825256,0.011975660920143127,0.9961783289909363,0.9987228512763977,0.9998941421508789,0.07064607739448547,0.07823912054300308,0.0785725861787796,0.1383783370256424,0.9471830725669861,0.2663719356060028,0.9510869383811951,0.9668508172035217,0.976988673210144,0.22353766858577728,0.06800028681755066,0.06763811409473419,0.12616696953773499,0.0010000000474974513
0.9957007765769958,0.009384119883179665,0.9949109554290771,0.9987228512763977,0.9999563097953796,0.0690319761633873,0.07848399132490158,0.0787854790687561,0.1388205885887146,0.9542253613471985,0.27010753750801086,0.9615384340286255,0.9668508172035217,0.9768812656402588,0.22533215582370758,0.06737188994884491,0.06702607870101929,0.12633748352527618,0.0010000000474974513
0.9982802867889404,0.0060209413059055805,0.9987228512763977,0.9987228512763977,0.9999798536300659,0.06714238226413727,0.07893820852041245,0.07940826565027237,0.13933853805065155,0.9542253613471985,0.26456865668296814,0.9615384340286255,0.9668508172035217,0.97130286693573,0.22146302461624146,0.06684371083974838,0.06650864332914352,0.1263972818851471,0.0010000000474974513
0.9965606331825256,0.009500078856945038,1.0,0.9948914647102356,0.9999244213104248,0.0682334303855896,0.07730469107627869,0.0777289867401123,0.13755343854427338,0.9542253613471985,0.23891139030456543,0.9615384340286255,0.9668508172035217,0.9734216928482056,0.20596995949745178,0.06784940510988235,0.06748990714550018,0.12584136426448822,0.0010000000474974513
0.9965606331825256,0.007375009823590517,0.9974457025527954,0.9974457025527954,0.9999797940254211,0.06751534342765808,0.07839958369731903,0.07869298756122589,0.13923409581184387,0.9542253613471985,0.2467213273048401,0.9615384340286255,0.9668508172035217,0.9779005646705627,0.21163900196552277,0.06812825798988342,0.0678122490644455,0.12614846229553223,0.0010000000474974513
0.9939810633659363,0.015664566308259964,0.9961636662483215,0.9948914647102356,0.9992421269416809,0.07228279113769531,0.07711708545684814,0.07756178826093674,0.13750611245632172,0.9507042169570923,0.3072855770587921,0.9562841653823853,0.9668508172035217,0.9637129306793213,0.2497355192899704,0.06890210509300232,0.06859178096055984,0.12782225012779236,0.0010000000474974513
0.9957007765769958,0.016642291098833084,0.9974424839019775,0.9961685538291931,0.9997614026069641,0.07316984236240387,0.07741915434598923,0.07795796543359756,0.13824008405208588,0.9542253613471985,0.2854558825492859,0.9666666388511658,0.9613259434700012,0.968433141708374,0.23803436756134033,0.07105764746665955,0.07076016068458557,0.13020358979701996,0.0010000000474974513
0.9982802867889404,0.009162915870547295,0.9987228512763977,0.9987228512763977,0.9999260902404785,0.06847397983074188,0.07795961201190948,0.07840318232774734,0.13838285207748413,0.9577465057373047,0.24342253804206848,0.9668508172035217,0.9668508172035217,0.9781956076622009,0.21010376513004303,0.06898314505815506,0.06865201145410538,0.12774160504341125,0.0010000000474974513
0.9982802867889404,0.0036264846567064524,0.9987228512763977,0.9987228512763977,0.9999966621398926,0.0642029419541359,0.07696273177862167,0.07747043669223785,0.13736112415790558,0.9542253613471985,0.2571447491645813,0.9615384340286255,0.9668508172035217,0.9783564805984497,0.218109592795372,0.06812234967947006,0.06779865175485611,0.12642858922481537,0.0010000000474974513
0.9982802867889404,0.006037588231265545,0.9974522590637207,1.0,0.9999966621398926,0.06573688238859177,0.07708650827407837,0.0775143951177597,0.13781030476093292,0.9542253613471985,0.24439747631549835,0.9615384340286255,0.9668508172035217,0.9830766916275024,0.21047750115394592,0.06873831897974014,0.06840239465236664,0.1268850862979889,0.0010000000474974513
0.9948409199714661,0.016184236854314804,0.9961685538291931,0.9961685538291931,0.9992387294769287,0.07251114398241043,0.07748062908649445,0.07798755168914795,0.13803979754447937,0.9612675905227661,0.2468799501657486,0.9722222089767456,0.9668508172035217,0.977873682975769,0.2118440866470337,0.06820230185985565,0.06786206364631653,0.12651802599430084,0.0010000000474974513
0.9974204897880554,0.00822958629578352,0.9974489808082581,0.9987228512763977,0.9999697208404541,0.06731167435646057,0.07745258510112762,0.07789777964353561,0.13812866806983948,0.9612675905227661,0.24353864789009094,0.9722222089767456,0.9668508172035217,0.9807165861129761,0.20971766114234924,0.06861253827810287,0.06828401237726212,0.12795621156692505,0.0010000000474974513
0.9982802867889404,0.006192374043166637,0.9987228512763977,0.9987228512763977,0.9999512434005737,0.06540194898843765,0.0765623152256012,0.07696336507797241,0.13704879581928253,0.9542253613471985,0.23108161985874176,0.9615384340286255,0.9668508172035217,0.9831839799880981,0.20104755461215973,0.06817152351140976,0.0678446963429451,0.12613660097122192,0.0010000000474974513
0.9974204897880554,0.00916216429322958,0.9987212419509888,0.9974457025527954,0.9999159574508667,0.06737936288118362,0.07666809856891632,0.07705000042915344,0.13698063790798187,0.9577465057373047,0.23277518153190613,0.9668508172035217,0.9668508172035217,0.9829694032669067,0.20079118013381958,0.06622534990310669,0.06590287387371063,0.12590938806533813,0.0005000000237487257
0.9965606331825256,0.010632678866386414,0.9974457025527954,0.9974457025527954,0.9986053109169006,0.0683925673365593,0.07699915021657944,0.07717633247375488,0.13814614713191986,0.9542253613471985,0.2342134267091751,0.9615384340286255,0.9668508172035217,0.9784369468688965,0.2010670155286789,0.06558641046285629,0.06526455283164978,0.12561507523059845,0.0005000000237487257
1.0,0.005304625723510981,1.0,1.0,1.0,0.06462718546390533,0.07648216933012009,0.07684065401554108,0.1369706392288208,0.9507042169570923,0.24655230343341827,0.9562841653823853,0.9668508172035217,0.978329598903656,0.2089405357837677,0.06541701406240463,0.06509038805961609,0.12495829164981842,0.0005000000237487257
0.9991401433944702,0.003697414183989167,1.0,0.9987228512763977,0.9999966621398926,0.06340216845273972,0.07625538855791092,0.07662522047758102,0.13672368228435516,0.9471830725669861,0.26253122091293335,0.9510869383811951,0.9668508172035217,0.975835382938385,0.21843324601650238,0.06519602239131927,0.06487234681844711,0.12450883537530899,0.0005000000237487257
0.9991401433944702,0.004278693813830614,1.0,0.9987228512763977,1.0000001192092896,0.06342348456382751,0.07561839371919632,0.07608164846897125,0.13564832508563995,0.9542253613471985,0.26596176624298096,0.9615384340286255,0.9668508172035217,0.9758890271186829,0.22106285393238068,0.06541090458631516,0.06508869677782059,0.12482066452503204,0.0005000000237487257
1.0,0.0018350876634940505,1.0,1.0,1.0,0.06187311187386513,0.0758436992764473,0.0762539878487587,0.13592606782913208,0.9542253613471985,0.26459428668022156,0.9615384340286255,0.9668508172035217,0.975835382938385,0.22014810144901276,0.06515070796012878,0.06482720375061035,0.12480337172746658,0.0005000000237487257
0.9982802867889404,0.00521809933707118,0.9974522590637207,1.0,0.999989926815033,0.06403790414333344,0.07596580684185028,0.07620225846767426,0.13541533052921295,0.9542253613471985,0.2654663622379303,0.9615384340286255,0.9668508172035217,0.9757817387580872,0.22077135741710663,0.06521889567375183,0.06489524990320206,0.12462872266769409,0.0005000000237487257
1.0,0.003913681488484144,1.0,1.0,1.0000001192092896,0.06291753798723221,0.07550589740276337,0.07584279030561447,0.13495714962482452,0.9577465057373047,0.2602289617061615,0.9668508172035217,0.9668508172035217,0.9759694933891296,0.21742074191570282,0.06521144509315491,0.064893938601017,0.12472782284021378,0.0005000000237487257
0.9982802867889404,0.004392828326672316,0.9974522590637207,1.0,0.9999932646751404,0.06265261024236679,0.07452676445245743,0.07492637634277344,0.13387463986873627,0.9612675905227661,0.25750792026519775,0.9722222089767456,0.9668508172035217,0.9760499596595764,0.21528081595897675,0.06527288258075714,0.0649551972746849,0.12484970688819885,0.0005000000237487257
0.9991401433944702,0.0027667887043207884,1.0,0.9987228512763977,1.0,0.061543919146060944,0.07489684224128723,0.07528984546661377,0.13485407829284668,0.9577465057373047,0.2613218128681183,0.9668508172035217,0.9668508172035217,0.9761036038398743,0.2177446186542511,0.06545934081077576,0.06515461206436157,0.12488342821598053,0.0005000000237487257
0.9974204897880554,0.006373056676238775,0.9987212419509888,0.9974457025527954,0.9999831914901733,0.06356388330459595,0.07414747029542923,0.07440806925296783,0.13288523256778717,0.9577465057373047,0.26543664932250977,0.9668508172035217,0.9668508172035217,0.9781954884529114,0.21998493373394012,0.0650639757514,0.06475070863962173,0.12438704073429108,0.0005000000237487257
0.9974204897880554,0.005958694498986006,0.9987212419509888,0.9974457025527954,0.9999765157699585,0.06335704028606415,0.07423656433820724,0.07457956671714783,0.1346585750579834,0.9577465057373047,0.2646791636943817,0.9668508172035217,0.9668508172035217,0.9732606410980225,0.21965043246746063,0.06545248627662659,0.06515449285507202,0.12461989372968674,0.0005000000237487257
0.9982802867889404,0.003493255004286766,0.9987228512763977,0.9987228512763977,0.9999966621398926,0.06188260391354561,0.07448549568653107,0.07490202784538269,0.1339716911315918,0.9542253613471985,0.2727351784706116,0.9615384340286255,0.9668508172035217,0.9710614681243896,0.2241847813129425,0.06509098410606384,0.0647655501961708,0.12499973922967911,0.0005000000237487257
0.9991401433944702,0.005415036808699369,1.0,0.9987228512763977,0.999989926815033,0.06295637041330338,0.07430528104305267,0.07465167343616486,0.13400757312774658,0.9507042169570923,0.26975464820861816,0.9562841653823853,0.9668508172035217,0.9714906215667725,0.22179672122001648,0.06456874310970306,0.06425003707408905,0.12420997768640518,0.0005000000237487257
0.9974204897880554,0.006203149911016226,0.9974489808082581,0.9987228512763977,0.9999798536300659,0.0637417808175087,0.07472546398639679,0.07515507936477661,0.1350267082452774,0.9507042169570923,0.27929258346557617,0.9562841653823853,0.9668508172035217,0.9710882902145386,0.22770360112190247,0.06436499953269958,0.06404178589582443,0.12352930009365082,0.0005000000237487257
